book_id,search_key,book_title,book_subtitle,book_authors,book_description,industryIdentifiers,text_readingModes,image_readingModes,pageCount,categories,language,imageLinks,ratingsCount,averageRating,country,saleability,isEbook,amount_listPrice,currencyCode_listPrice,amount_retailPrice,currencyCode_retailPrice,buyLink,year,publisher
b7d7f7e8-4b1f-4a53-b5ac-242761fb0910,fiction,Path of the Swan: The Maitreya Chronicles Part 1,N/A,Charu Singh,"A moment of intense silence followed and then the Rigden spoke up, his voice even: ÔYou have all been called today before the sacred court and from now, in every breath, in every heartbeat, in the shadow of every moment, in the intensity of the thoughtless state, in life, and in not-life, in physical or subtle form, we declare you our emissaries, our sacred envoys to the world of men. Shambala has a task for youÉÕ Lama Ozer and hisÊnovitiate Tashi leave the hidden monastery where they have lived all their livesÊin answer to a call from the legendary kingdom of Shambala received by the lama while deep in trance. Battling the freezing cold and snow of high, mist-laden mountain passes and the many evil forces that thwart their progress, they trek through Sikkim and Tibet to arrive at the Silver Fortress. Here they meet a host of divine and dark celestial beings, including the golden dakini, Yeshe Nam Lha, daughter of the Goddess Tara; Prince A-KarO, heir to the Lha Empire; and Prince Narasimha, heir to the Rigdens and the Shambala legacy. Both the princes are YesheÕs guardians and suitors, and she must travel with them to Earth where it is decreed that her child, Maitreya, the saviour, will be born. But before that happens they have the Asur forces to combat, and the dark prince Arden, who holds Yeshe captive, enthralled by his brooding menace, bewitched by his spell. Drawing richly from the vast pantheon of otherworldly beings that populate the myths of the Mahayana school of Buddhism, Path of the Swan, the first part of the surreally beautiful Tibetan-Buddhist fantasy series The Maitreya Chronicles, is a mesmerizingÊsaga of the battle between celestials and dark forces, and the descent of the celestials to Earth.","9789350097076, 9350097079",True,False,348,Fiction,en,http://books.google.com/books/content?id=W4k5AwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1,5,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=W4k5AwAAQBAJ&source=gbs_api,2014,Hachette UK
03446c85-aeac-49e3-8d26-f2803253f490,fiction,International Who's Who of Authors and Writers 2004,N/A,Europa Publications,"Accurate and reliable biographical information essential to anyone interested in the world of literature TheInternational Who's Who of Authors and Writersoffers invaluable information on the personalities and organizations of the literary world, including many up-and-coming writers as well as established names. With over 8,000 entries, this updated edition features: * Concise biographical information on novelists, authors, playwrights, columnists, journalists, editors, and critics * Biographical details of established writers as well as those who have recently risen to prominence * Entries detailing career, works published, literary awards and prizes, membership, and contact addresses where available * An extensive listing of major international literary awards and prizes, and winners of those prizes * A directory of major literary organizations and literary agents * A listing of members of the American Academy of Arts and Letters","1857431790, 9781857431797",False,True,644,Biography & Autobiography,en,http://books.google.com/books/content?id=phhhHT64kIMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=phhhHT64kIMC&dq=fiction&hl=&source=gbs_api,2003,Psychology Press
4c96561f-44f6-4f3c-97f5-afc4739d1606,fiction,The Story of Edgar Sawtelle,A Novel,David Wroblewski,"An Oprah's Book Club Pick #1 New York Times Bestseller “A mystery, a thriller, a ghost story, and a literary tour de force . . . an authentic epic, long and lush, full of back story and observed detail . . . the author exercises a certain magic that catches and holds our attention, a magic that is undeniably his own.”—Los Angeles Times Book Review Born mute, speaking only in sign, Edgar Sawtelle leads an idyllic life on his family’s farm in remote northern Wisconsin, where they raise and train an extraordinary breed of dog. But when tragedy mysteriously strikes, Edgar is forced to flee into the vast neighboring wilderness, accompanied by three yearling dogs. He comes of age in the wild, struggling for survival, until the day Edgar is forced to choose between leaving forever and returning home to learn the truth behind what has happened. Filled with breathtaking scenes—the elemental north woods, the sweep of seasons, an iconic American barn, a fateful vision rendered in the falling rain—The Story of Edgar Sawtelle is a meditation on the limits of language and what lies beyond, a brilliantly inventive retelling of an ancient story, and an epic tale of devotion, betrayal, and courage in the American heartland.","9780061792595, 0061792594",True,False,614,Fiction,en,http://books.google.com/books/content?id=CAxtwAyUlYQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,91,3,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=CAxtwAyUlYQC&source=gbs_api,2009,Harper Collins
102deef3-3406-4964-85fe-ec8aa31f2a7e,fiction,Catalogue of the Oakland Free Public Library,N/A,Oakland Free Library,No Description,UCAL:B4163699,False,True,224,Library catalogs,en,http://books.google.com/books/content?id=GZm9AAAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=GZm9AAAAIAAJ&source=gbs_api,1885,N/A
97cb266b-786d-4711-9bb9-45d1d0701b10,fiction,Catalogue of the Oakland Free Public Library,N/A,Oakland Free Library,No Description,UCAL:B4163699,False,True,224,Library catalogs,en,http://books.google.com/books/content?id=GZm9AAAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=GZm9AAAAIAAJ&source=gbs_api,1885,N/A
786f4123-ae87-486f-bce0-075c2f6963cd,fiction,Singing in the Dark,A Global Anthology of Poetry under Lockdown,"K. Satchidanandan, Nishi Chawla","Singing in the Dark is an intercontinental collection of poetic responses at a time when the coronavirus pandemic has dramatically altered the world. More than a hundred of the world's most esteemed poets reflect upon a crisis that has impacted the entire human world and laid bare all our vulnerabilities. The poems capture all its dimensions: the trauma of solitude, the unexpected transformation in the expression of interpersonal relationships, the even sharper visibility of the class divide, the marvellous revival of nature and the profound realization of the transience of human existence. The moods vary from quiet contemplation and choking anguish to suppressed rage and cautious celebration in an anthology that serves as an aesthetic archive of a strange era in human history.","9789353059743, 9353059747",True,True,371,Poetry,en,http://books.google.com/books/content?id=fUcAEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=fUcAEAAAQBAJ&source=gbs_api,2020,Penguin Random House India Private Limited
1b6d2a4d-3545-44e6-a7bf-fb315f37a8cb,fiction,"Hugo Gernsback, Father of Modern Science Fiction",With Essays on Frank Herbert and Bram Stoker,Mark Siegel,No Description,UOM:39015012425933,False,False,104,Literary Criticism,en,http://books.google.com/books/content?id=PaVaAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=PaVaAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1988,Millefleurs
3ddea731-48cf-42c3-866b-706b071e70f4,fiction,Warbreaker,A Cosmere Novel,Brandon Sanderson,"THE INTERNATIONAL PHENOMENON BEHIND THE COSMERE A STANDALONE COSMERE ADVENTURE WITH MAGIC AS YOU HAVE NEVER SEEN IT **** A story of two sisters, who just so happen to be princesses. A story about two gods, one a God King and one lesser. A story about an immortal trying to undo the mistakes he made hundreds of years ago. Meet WARBREAKER. This is a story of two sisters - who happen to be princesses, the God King one of them has to marry, a lesser god, and an immortal trying to undo the mistakes he made hundreds of years ago. Theirs is a world in which those who die in glory return as gods to live confined to a pantheon in Hallandren's capital city. A world transformed by BioChromatic magic, a power based on an essence known as breath. Using magic is arduous: breath can only be collected one unit at a time from individual people. But the rewards are great: by using breath and drawing upon the color in everyday objects, all manner of miracles and mischief can be performed. **** SANDERSON THE EPIC FANTASY TITAN: 'Exceptional tale of magic, mystery and the politics of divinity' MICHAEL MOORCOCK 'A powerful stand-alone tale of unpredictable loyalties, dark intrigue and dangerous magic' PUBLISHERS WEEKLY 'Sanderson is astonishingly wise' ORSON SCOTT CARD 'Epic in every sense' GUARDIAN","9780575097476, 0575097477",True,False,578,Fiction,en,http://books.google.com/books/content?id=3Cjz7DKv74MC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2,5,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=3Cjz7DKv74MC&source=gbs_api,2011,Hachette UK
6405a42e-0d63-4334-9103-2a6c1084ac8d,fiction,IF IT'S NOT FOREVER,It’s Not Love,Durjoy Datta,"To the everlasting power of love . . . When Deb, an author and publisher, survives the bomb blasts at Chandni Chowk, he knows his life is nothing short of a miracle. And though he escapes with minor injuries, he is haunted by the images and voices that he heard on that unfortunate day. Even as he recovers, his feet take him to where the blasts took place. From the burnt remains he discovers a diary. It seems to belong to a dead man who was deeply in love with a girl. As he reads the heartbreaking narrative, he knows that this story must never be left incomplete. Thus begins Deb’s journey with his girlfriend, Avantika, and his best friend, Shrey, to hand over the diary to the man’s beloved. Highly engrossing and powerfully told, If It’s Not Forever . . . tells an unforgettable tale of love and life.","9789351182979, 9351182975",True,False,252,Fiction,en,http://books.google.com/books/content?id=dTqXAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2,4,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=dTqXAAAAQBAJ&source=gbs_api,2013,Penguin UK
a66a9962-72ab-4e9d-a2fa-ff52726b85ba,fiction,A Reunion Of Ghosts,A Novel,Judith Claire Mitchell,"A NATIONAL JEWISH BOOK AWARD FINALIST “The Alter sisters are mordant, wry, and crystalline in wit and vision; it is a tremendous pleasure to rocket through generations of their family histories with them.” —Lauren Groff, New York Timesbestselling author of Fates and Furies, The Monsters of Templeton, and Arcadia In the waning days of 1999, the last of the Alters—three damaged but wisecracking sisters who share an apartment on Manhattan’s Upper West Side—decide it’s time to close the circle of the family curse by taking their own lives. But first, Lady, Vee, and Delph must explain the origins of that curse and how it has manifested throughout the preceding generations. Unspooling threads of history, personal memory, and family lore, they weave a mesmerizing account that stretches back a century to their great-grandfather, a brilliant scientist whose professional triumph became the terrible legacy that defines them. A suicide note crafted by three bright, funny women, A Reunion of Ghosts is the final chapter of a saga lifetimes in the making—one that is inexorably intertwined with the story of the twentieth century itself. “Mitchell explores the mixed-blessing bonds of family with wry wit. This original tale is black comedy at its best.”—People Book of the Week “A rich portrait of a complicated family, at turns violent and hilarious.”—Emma Straub, New York Timesbestselling author","9780062355904, 0062355902",True,False,273,Fiction,en,http://books.google.com/books/content?id=cp-TBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,https://play.google.com/store/books/details?id=cp-TBAAAQBAJ&source=gbs_api,2015,Harper Collins
